1, 4000000.0, 7000000000.0, 0.0, 512.4927944859323
1, 4000000.0, 7000000000.0, 0.0, 512.4753356016269
1, 4000000.0, 7000000000.0, 0.0, 512.4578769030682
1, 4000000.0, 7000000000.0, 0.0, 512.4404183902751
1, 4000000.0, 7000000000.0, 0.0, 512.4229600632666
1, 4000000.0, 7000000000.0, 0.0, 512.405501922062
1, 4000000.0, 7000000000.0, 0.0, 512.3880439666798
1, 4000000.0, 7000000000.0, 0.0, 512.3705861971389
1, 4000000.0, 7000000000.0, 0.0, 512.3531286134591
1, 4000000.0, 7000000000.0, 0.0, 512.335671215659
1, 4000000.0, 7000000000.0, 0.0, 512.3182140037575
1, 4000000.0, 7000000000.0, 0.0, 512.3007569777736
1, 4000000.0, 7000000000.0, 0.0, 512.2833001377264
1, 4000000.0, 7000000000.0, 0.0, 512.2658434836349
1, 4000000.0, 7000000000.0, 0.0, 512.248387015518
1, 4000000.0, 7000000000.0, 0.0, 512.2309307333949
1, 4000000.0, 7000000000.0, 0.0, 512.2134746372843
1, 4000000.0, 7000000000.0, 0.0, 512.1960187272056
1, 4000000.0, 7000000000.0, 0.0, 512.1785630031776
1, 4000000.0, 7000000000.0, 0.0, 512.1611074652194
1, 4000000.0, 7000000000.0, 0.0, 512.14365211335
1, 4000000.0, 7000000000.0, 0.0, 512.1261969475884
1, 4000000.0, 7000000000.0, 0.0, 512.1087419679535
1, 4000000.0, 7000000000.0, 0.0, 512.0912871744647
1, 4000000.0, 7000000000.0, 0.0, 512.0738325671407
1, 4000000.0, 7000000000.0, 0.0, 512.0563781460007
1, 4000000.0, 7000000000.0, 0.0, 512.0389239110636
1, 4000000.0, 7000000000.0, 0.0, 512.0214698623488
1, 4000000.0, 7000000000.0, 0.0, 512.0040159998749
1, 4000000.0, 7000000000.0, 0.0, 511.98656232366113
1, 4000000.0, 7000000000.0, 0.0, 511.9691088337266
1, 4000000.0, 7000000000.0, 0.0, 511.95165553009025
1, 4000000.0, 7000000000.0, 0.0, 511.93420241277084
1, 4000000.0, 7000000000.0, 0.0, 511.91674948178814
1, 4000000.0, 7000000000.0, 0.0, 511.89929673716085
1, 4000000.0, 7000000000.0, 0.0, 511.881844178908
1, 4000000.0, 7000000000.0, 0.0, 511.8643918070487
1, 4000000.0, 7000000000.0, 0.0, 511.84693962160196
1, 4000000.0, 7000000000.0, 0.0, 511.82948762258695
1, 4000000.0, 7000000000.0, 0.0, 511.8120358100227
1, 4000000.0, 7000000000.0, 0.0, 511.7945841839282
1, 4000000.0, 7000000000.0, 0.0, 511.77713274432256
1, 4000000.0, 7000000000.0, 0.0, 511.7596814912249
1, 4000000.0, 7000000000.0, 0.0, 511.7422304246543
1, 4000000.0, 7000000000.0, 0.0, 511.7247795446298
1, 4000000.0, 7000000000.0, 0.0, 511.70732885117053
1, 4000000.0, 7000000000.0, 0.0, 511.6898783442956
1, 4000000.0, 7000000000.0, 0.0, 511.67242802402404
1, 4000000.0, 7000000000.0, 0.0, 511.65497789037494
1, 4000000.0, 7000000000.0, 0.0, 511.63752794336745
1, 4000000.0, 7000000000.0, 0.0, 511.6200781830206
1, 4000000.0, 7000000000.0, 0.0, 511.60262860935353
1, 4000000.0, 7000000000.0, 0.0, 511.58517922238536
1, 4000000.0, 7000000000.0, 0.0, 511.56773002213515
1, 4000000.0, 7000000000.0, 0.0, 511.550281008622
1, 4000000.0, 7000000000.0, 0.0, 511.5328321818651
1, 4000000.0, 7000000000.0, 0.0, 511.5153835418835
1, 4000000.0, 7000000000.0, 0.0, 511.49793508869595
1, 4000000.0, 7000000000.0, 0.0, 511.4804868223223
1, 4000000.0, 7000000000.0, 0.0, 511.46303874278135
1, 4000000.0, 7000000000.0, 0.0, 511.4455908500921
1, 4000000.0, 7000000000.0, 0.0, 511.42814314427386
1, 4000000.0, 7000000000.0, 0.0, 511.4106956253456
1, 4000000.0, 7000000000.0, 0.0, 511.3932482933265
1, 4000000.0, 7000000000.0, 0.0, 511.3758011482357
1, 4000000.0, 7000000000.0, 0.0, 511.35835419009237
1, 4000000.0, 7000000000.0, 0.0, 511.34090741891555
1, 4000000.0, 7000000000.0, 0.0, 511.3234608347244
1, 4000000.0, 7000000000.0, 0.0, 511.3060144375382
1, 4000000.0, 7000000000.0, 0.0, 511.2885682273759
1, 4000000.0, 7000000000.0, 0.0, 511.27112220425676
1, 4000000.0, 7000000000.0, 0.0, 511.2536763681998
1, 4000000.0, 7000000000.0, 0.0, 511.2362307192244
1, 4000000.0, 7000000000.0, 0.0, 511.2187852573495
1, 4000000.0, 7000000000.0, 0.0, 511.2013399825944
1, 4000000.0, 7000000000.0, 0.0, 511.18389489497815
1, 4000000.0, 7000000000.0, 0.0, 511.16644999452
1, 4000000.0, 7000000000.0, 0.0, 511.14900528123906
1, 4000000.0, 7000000000.0, 0.0, 511.13156075515445
1, 4000000.0, 7000000000.0, 0.0, 511.1141164162854
1, 4000000.0, 7000000000.0, 0.0, 511.0966722646511
1, 4000000.0, 7000000000.0, 0.0, 511.07922830027064
1, 4000000.0, 7000000000.0, 0.0, 511.0617845231629
1, 4000000.0, 7000000000.0, 0.0, 511.04434093334777
1, 4000000.0, 7000000000.0, 0.0, 511.0268975308441
1, 4000000.0, 7000000000.0, 0.0, 511.009454315671
1, 4000000.0, 7000000000.0, 0.0, 510.99201128784773
1, 4000000.0, 7000000000.0, 0.0, 510.9745684473934
1, 4000000.0, 7000000000.0, 0.0, 510.9571257943272
1, 4000000.0, 7000000000.0, 0.0, 510.93968332866837
1, 4000000.0, 7000000000.0, 0.0, 510.92224105043607
1, 4000000.0, 7000000000.0, 0.0, 510.9047989596496
1, 4000000.0, 7000000000.0, 0.0, 510.88735705632797
1, 4000000.0, 7000000000.0, 0.0, 510.8699153404906
1, 4000000.0, 7000000000.0, 0.0, 510.85247381215646
1, 4000000.0, 7000000000.0, 0.0, 510.8350324713449
1, 4000000.0, 7000000000.0, 0.0, 510.81759131807513
1, 4000000.0, 7000000000.0, 0.0, 510.80015035236636
1, 4000000.0, 7000000000.0, 0.0, 510.78270957423774
1, 4000000.0, 7000000000.0, 0.0, 510.7652689837085
1, 4000000.0, 7000000000.0, 0.0, 510.7478285807979
1, 4000000.0, 7000000000.0, 0.0, 510.73038836552513
1, 4000000.0, 7000000000.0, 0.0, 510.71294833790944
1, 4000000.0, 7000000000.0, 0.0, 510.69550849796997
1, 4000000.0, 7000000000.0, 0.0, 510.6780688457261
1, 4000000.0, 7000000000.0, 0.0, 510.66062938119694
1, 4000000.0, 7000000000.0, 0.0, 510.64319010440175
1, 4000000.0, 7000000000.0, 0.0, 510.6257510153594
